Date,State,%_Positive_Antigen_Tests,Total_Antigen_Detection_Tests,Positive_Antigen_Tests,%_Positive_PCR_Tests,Total_PCR_Tests,Positive_PCR_Tests
2021-05-22,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-12,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-26,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-10,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-04,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-25,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-30,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-11,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,NH,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-23,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,NH,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,NH,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,NJ,0.0,12.0,0.0,0.0005600000000000001,576.0,0.32256
2020-11-21,NJ,0.0,11.333,0.0,0.00153,642.333,0.9827694899999999
2020-11-28,NJ,0.0,11.0,0.0,0.00097,719.333,0.69775301
2020-12-05,NJ,0.0,11.667,0.0,0.00097,830.333,0.80542301
2020-12-12,NJ,0.0,15.667,0.0,0.00082,872.333,0.71531306
2020-12-19,NJ,0.0,16.333,0.0,0.00082,900.333,0.7382730599999999
2020-12-26,NJ,0.0,12.667,0.0,0.00082,883.333,0.72433306
2021-01-02,NJ,0.0,5.0,0.0,0.0,903.667,0.0
2021-01-09,NJ,0.0,2.667,0.0,0.0004,874.667,0.34986680000000003
2021-01-16,NJ,0.0,4.333,0.0,0.0004,855.0,0.342
2021-01-23,NJ,0.0,6.0,0.0,0.00154,759.667,1.16988718
2021-01-30,NJ,0.0,5.667,0.0,0.00155,752.0,1.1656
2021-02-06,NJ,0.0,3.667,0.0,0.0028499999999999997,719.667,2.05105095
2021-02-13,NJ,0.047619999999999996,4.0,0.19047999999999998,0.0038900000000000002,728.333,2.83321537
2021-02-20,NJ,0.047619999999999996,4.333,0.20633746,0.0034699999999999996,704.0,2.4428799999999997
2021-02-27,NJ,0.0,4.0,0.0,0.00262,698.0,1.82876
2021-03-06,NJ,0.0,2.333,0.0,0.0013,754.0,0.9802
2021-03-13,NJ,0.0,1.667,0.0,0.0017000000000000001,783.0,1.3311000000000002
2021-03-20,NJ,0.0,5.0,0.0,0.00161,848.0,1.36528
2021-03-27,NJ,0.0,6.0,0.0,0.00183,898.0,1.64334
2021-04-03,NJ,0.0,6.0,0.0,0.0033,923.0,3.0459
2021-04-10,NJ,0.0,4.667,0.0,0.00329,932.0,3.06628
2021-04-17,NJ,0.05556,5.0,0.2778,0.00547,928.333,5.07798151
2021-04-24,NJ,0.05556,5.667,0.31485852,0.0058,934.667,5.4210686
2021-05-01,NJ,0.05556,6.0,0.33336,0.00699,900.0,6.2909999999999995
2021-05-08,NJ,0.0,6.0,0.0,0.00687,876.667,6.022702290000001
2021-05-15,NJ,0.03333,7.667,0.25554110999999996,0.00835,844.667,7.05296945
2021-05-22,NJ,0.03333,8.667,0.28887111,0.01145,747.0,8.55315
2021-05-29,NJ,0.03333,8.667,0.28887111,0.015349999999999999,637.0,9.777949999999999
2021-06-05,NJ,0.0,7.667,0.0,0.01393,562.0,7.82866
2021-06-12,NJ,0.047619999999999996,6.667,0.31748254,0.01282,559.333,7.17064906
2021-06-19,NJ,0.10317,6.667,0.68783439,0.01084,583.667,6.326950280000001
2021-06-26,NJ,0.18651,5.667,1.05695217,0.01257,581.667,7.31155419
2021-07-03,NJ,0.13888999999999999,6.667,0.9259796299999998,0.01659,598.667,9.93188553
2021-07-10,NJ,0.18333,8.0,1.46664,0.02563,582.0,14.91666
2021-07-17,NJ,0.1303,10.333,1.3463899,0.041639999999999996,565.333,23.540466119999998
2021-07-24,NJ,0.2553,9.667,2.4679851000000004,0.06221,529.0,32.90909
2021-07-31,NJ,0.26641,9.333,2.4864045299999997,0.06347,572.0,36.30484
2021-08-07,NJ,0.31018999999999997,8.667,2.6884167299999997,0.06711,601.0,40.333110000000005
2021-08-14,NJ,0.37566000000000005,10.667,4.00716522,0.07078000000000001,637.333,45.11042974
2021-08-21,NJ,0.38955,15.667,6.10307985,0.08247,602.0,49.64694
2021-08-28,NJ,0.48214,13.333,6.42837262,0.09187,597.0,54.84639
2021-09-04,NJ,0.33332999999999996,11.333,3.7776288899999995,0.08326,587.333,48.90134558
2021-09-11,NJ,0.31944,4.333,1.38413352,0.0873,620.0,54.126000000000005
2021-09-18,NJ,0.40277999999999997,5.0,2.0139,0.08726,664.0,57.94064
2021-09-25,NJ,0.52778,4.333,2.2868707400000003,0.08021,853.333,68.44583993
2021-10-02,NJ,0.0,3.333,0.0,0.06515,1006.333,65.56259495
2021-10-09,NJ,0.0,3.333,0.0,0.047409999999999994,1211.667,57.44513246999999
2021-10-16,NJ,0.0,2.0,0.0,0.04856,1256.667,61.023749519999996
2021-10-23,NJ,0.16667,2.667,0.44450889,0.050460000000000005,1117.667,56.39747682
2021-10-30,NJ,0.0,2.333,0.0,0.06486,1000.0,64.86
2021-11-06,NJ,0.0,2.667,0.0,0.06208,952.333,59.12083264
2021-11-13,NJ,0.0,2.0,0.0,0.05398,1112.667,60.061764659999994
2021-11-20,NJ,0.0,1.667,0.0,0.036789999999999996,1198.0,44.074419999999996
2021-11-27,NJ,0.0,2.0,0.0,0.029300000000000003,1353.667,39.662443100000004
2021-12-04,NJ,0.25,2.333,0.58325,0.02436,1573.0,38.31828
2021-12-11,NJ,0.08333,2.0,0.16666,0.0181,1779.667,32.211972700000004
2021-12-18,NJ,0.0,1.333,0.0,0.01621,1979.333,32.08498793
2021-12-25,NJ,0.0,2.333,0.0,0.01613,2081.667,33.57728871
2022-01-01,NJ,0.0,2.333,0.0,0.014790000000000001,2003.667,29.63423493
2022-01-08,NJ,0.0,1.667,0.0,0.01341,1711.0,22.94451
2022-01-15,NJ,0.0,0.333,0.0,0.01085,1390.667,15.08873695
2022-01-22,NJ,0.0,0.667,0.0,0.00655,1226.0,8.0303
2022-01-29,NJ,0.0,0.667,0.0,0.00443,1192.333,5.28203519
2022-02-05,NJ,0.0,1.333,0.0,0.0034200000000000003,1159.333,3.9649188600000005
2022-02-12,NJ,0.0,0.667,0.0,0.00569,1205.333,6.85834477
2022-02-19,NJ,0.0,0.667,0.0,0.00685,1273.667,8.72461895
2022-02-26,NJ,0.0,1.0,0.0,0.0076500000000000005,1348.0,10.3122
2022-03-05,NJ,0.0,2.0,0.0,0.00502,1421.333,7.1350916600000005
2022-03-12,NJ,0.0,2.0,0.0,0.00424,1443.667,6.121148079999999
2022-03-19,NJ,0.0,1.0,0.0,0.0043,1536.667,6.6076681
2022-03-26,NJ,0.0,0.333,0.0,0.00628,1590.0,9.9852
2022-04-02,NJ,0.0,0.333,0.0,0.00668,1645.0,10.9886
2022-04-09,NJ,0.0,0.667,0.0,0.00633,1686.667,10.67660211
2022-04-16,NJ,0.0,0.333,0.0,0.00561,1657.0,9.295770000000001
2022-04-23,NJ,0.0,0.333,0.0,0.00496,1675.333,8.30965168
2022-04-30,NJ,0.0,0.0,0.0,0.00599,1701.667,10.192985329999999
2022-05-07,NJ,0.0,0.0,0.0,0.00649,1851.0,12.01299
2022-05-14,NJ,0.0,0.0,0.0,0.00707,1897.333,13.414144310000001
2022-05-21,NJ,0.0,0.0,0.0,0.00869,1929.333,16.76590377
2022-05-28,NJ,0.0,0.0,0.0,0.01046,1877.667,19.64039682
2022-06-04,NJ,0.0,0.667,0.0,0.01155,1906.667,22.022003849999997
2022-06-11,NJ,0.0,1.0,0.0,0.010740000000000001,1864.333,20.022936420000004
2022-06-18,NJ,0.0,1.0,0.0,0.01213,1847.0,22.40411
2022-06-25,NJ,0.0,0.333,0.0,0.0115,1793.333,20.6233295
2022-07-02,NJ,0.0,0.0,0.0,0.01286,1811.667,23.29803762
2022-07-09,NJ,0.0,0.0,0.0,0.011399999999999999,1871.0,21.329399999999996
2022-07-16,NJ,0.0,0.0,0.0,0.01044,1939.667,20.25012348
2022-07-23,NJ,0.0,0.0,0.0,0.00979,1799.333,17.61547007
2022-07-30,NJ,0.0,0.0,0.0,0.01206,1825.667,22.01754402
2022-08-06,NJ,0.0,0.0,0.0,0.01687,1610.667,27.171952289999997
2022-08-13,NJ,0.0,0.0,0.0,0.02032,1545.333,31.401166560000004
2022-08-20,NJ,0.0,0.0,0.0,0.0215,1243.667,26.738840499999995
2022-08-27,NJ,0.0,0.0,0.0,0.024319999999999998,1156.333,28.12201856
2022-09-03,NJ,0.0,0.0,0.0,0.02483,1104.333,27.420588390000002
2022-09-10,NJ,0.0,0.667,0.0,0.02994,1132.333,33.902050020000004
2022-09-17,NJ,0.0,1.0,0.0,0.0322,1128.333,36.332322600000005
2022-09-24,NJ,0.0,1.333,0.0,0.03834,1179.667,45.22843278
2022-10-01,NJ,0.0,1.0,0.0,0.04206000000000001,1193.667,50.205634020000005
2022-10-08,NJ,0.0,0.667,0.0,0.050890000000000005,1341.667,68.27743363
2022-10-15,NJ,0.0,0.667,0.0,0.0603,1514.333,91.3142799
2022-10-22,NJ,0.0,0.333,0.0,0.07343,1617.333,118.76076219
2022-10-29,NJ,0.0,0.333,0.0,0.08409000000000001,1703.667,143.26135803000003
2022-11-05,NJ,0.0,0.0,0.0,0.09042,1694.5,153.21669
2020-11-14,NM,0.0,0.0,0.0,0.0,301.667,0.0
2020-11-21,NM,0.0,0.0,0.0,0.0,267.667,0.0
2020-11-28,NM,0.0,0.0,0.0,0.0,295.333,0.0
2020-12-05,NM,0.0,0.0,0.0,0.0,246.0,0.0
2020-12-12,NM,0.0,0.0,0.0,0.0,215.667,0.0
2020-12-19,NM,0.0,0.0,0.0,0.0,141.0,0.0
2020-12-26,NM,0.0,0.0,0.0,0.00145,253.333,0.36733285
2021-01-02,NM,0.0,0.0,0.0,0.0027700000000000003,368.333,1.02028241
2021-01-09,NM,0.0,0.0,0.0,0.0032500000000000003,553.333,1.79833225
2021-01-16,NM,0.0,0.0,0.0,0.0018,572.333,1.0301993999999999
2021-01-23,NM,0.0,0.0,0.0,0.00048,571.333,0.27423984
2021-01-30,NM,0.0,0.0,0.0,0.00062,518.0,0.32116
2021-02-06,NM,0.0,0.0,0.0,0.00062,511.0,0.31682
2021-02-13,NM,0.0,0.0,0.0,0.00062,494.667,0.30669354
2021-02-20,NM,0.0,0.0,0.0,0.0,472.333,0.0
2021-02-27,NM,0.0,0.0,0.0,0.0,467.333,0.0
2021-03-06,NM,0.0,0.0,0.0,0.00065,486.667,0.31633354999999996
2021-03-13,NM,0.0,0.0,0.0,0.00065,523.333,0.34016644999999995
2021-03-20,NM,0.0,0.0,0.0,0.00065,552.333,0.35901645
2021-03-27,NM,0.0,0.0,0.0,0.0,557.0,0.0
2021-04-03,NM,0.0,0.0,0.0,0.0,568.333,0.0
2021-04-10,NM,0.0,0.0,0.0,0.0,585.0,0.0
2021-04-17,NM,0.0,0.0,0.0,0.0018,471.667,0.8490005999999999
2021-04-24,NM,0.0,0.0,0.0,0.0018,495.333,0.8915994
2021-05-01,NM,0.0,0.0,0.0,0.00245,460.333,1.12781585
2021-05-08,NM,0.0,0.0,0.0,0.00065,561.0,0.36465
2021-05-15,NM,0.0,0.0,0.0,0.00134,493.333,0.66106622
2021-05-22,NM,0.0,0.0,0.0,0.0,322.333,0.0
2021-05-29,NM,0.0,0.0,0.0,0.0,160.0,0.0
2021-06-05,NM,0.0,0.0,0.0,0.0,137.667,0.0
2021-06-12,NM,0.0,0.0,0.0,0.0,264.333,0.0
2021-06-19,NM,0.0,0.0,0.0,0.0,264.333,0.0
2021-06-26,NM,0.0,0.0,0.0,0.0,245.333,0.0
2021-07-03,NM,0.0,0.0,0.0,0.0,261.333,0.0
2021-07-10,NM,0.0,0.0,0.0,0.03173,426.0,13.51698
2021-07-17,NM,0.0,0.0,0.0,0.03698,505.0,18.6749
2021-07-24,NM,0.0,0.0,0.0,0.04047,589.333,23.85030651
2021-07-31,NM,0.0,0.0,0.0,0.0,424.667,0.0
2021-08-07,NM,0.0,0.0,0.0,0.0,568.667,0.0
2021-08-14,NM,0.0,0.0,0.0,0.0,343.667,0.0
2021-08-21,NM,0.0,0.0,0.0,0.10089000000000001,730.667,73.71699363
2021-08-28,NM,0.0,0.0,0.0,0.0992,809.0,80.2528
2021-09-04,NM,0.0,0.0,0.0,0.0,807.0,0.0
2021-09-11,NM,0.0,0.0,0.0,0.0,784.0,0.0
2021-09-18,NM,0.0,0.0,0.0,0.0,693.667,0.0
2021-09-25,NM,0.0,0.0,0.0,0.05157,1032.333,53.23741281
2021-10-02,NM,0.0,0.0,0.0,0.0529,996.333,52.7060157
2021-10-09,NM,0.0,0.0,0.0,0.05532,1070.333,59.21082156000001
2021-10-16,NM,0.0,0.0,0.0,0.07724,1297.0,100.18028000000001
2021-10-23,NM,0.0,0.0,0.0,0.07629999999999999,1438.333,109.7448079
2021-10-30,NM,0.0,0.0,0.0,0.09242,1584.0,146.39328
2021-11-06,NM,0.0,0.0,0.0,0.08886,1565.333,139.09549038
2021-11-13,NM,0.0,0.0,0.0,0.10859,1659.667,180.22323953
2021-11-20,NM,0.0,0.0,0.0,0.11895,1545.0,183.77775
2021-11-27,NM,0.0,0.0,0.0,0.12269999999999999,1621.667,198.97854089999998
2021-12-04,NM,0.0,0.0,0.0,0.13098,1586.0,207.73428
2021-12-11,NM,0.0,0.0,0.0,0.12772,1700.333,217.16653076
2021-12-18,NM,0.0,0.0,0.0,0.12905,1509.333,194.77942365
2021-12-25,NM,0.0,0.0,0.0,0.12204000000000001,1504.667,183.62956068
2022-01-01,NM,0.0,0.0,0.0,0.10419,1658.667,172.81651473
2022-01-08,NM,0.0,0.0,0.0,0.081,1867.333,151.253973
2022-01-15,NM,0.0,0.0,0.0,0.05246000000000001,1971.333,103.41612918000001
2022-01-22,NM,0.0,0.0,0.0,0.03676,1751.667,64.39127892
2022-01-29,NM,0.0,0.0,0.0,0.02782,1529.333,42.54604406000001
2022-02-05,NM,0.0,0.0,0.0,0.023780000000000003,1308.0,31.104240000000004
2022-02-12,NM,0.0,0.0,0.0,0.023450000000000002,1185.0,27.78825
2022-02-19,NM,0.0,0.0,0.0,0.02423,1133.0,27.45259
2022-02-26,NM,0.0,0.0,0.0,0.02276,1081.667,24.618740919999997
2022-03-05,NM,0.0,0.0,0.0,0.02204,1072.333,23.634219320000003
2022-03-12,NM,0.0,0.0,0.0,0.020640000000000002,1050.667,21.68576688
2022-03-19,NM,0.0,0.0,0.0,0.019,973.667,18.499673
2022-03-26,NM,0.0,0.0,0.0,0.01783,985.0,17.562549999999998
2022-04-02,NM,0.0,0.0,0.0,0.01732,961.0,16.64452
2022-04-09,NM,0.0,0.0,0.0,0.0183,1018.333,18.6354939
2022-04-16,NM,0.0,0.0,0.0,0.01797,1036.667,18.62890599
2022-04-23,NM,0.0,0.0,0.0,0.01644,1090.0,17.9196
2022-04-30,NM,0.0,0.0,0.0,0.014910000000000001,1110.333,16.55506503
2022-05-07,NM,0.0,0.0,0.0,0.014159999999999999,1082.0,15.321119999999999
2022-05-14,NM,0.0,0.0,0.0,0.01621,1083.667,17.566242069999998
2022-05-21,NM,0.0,0.0,0.0,0.01787,1098.333,19.627210710000004
2022-05-28,NM,0.0,0.0,0.0,0.01693,1051.0,17.79343
2022-06-04,NM,0.0,0.0,0.0,0.01548,970.667,15.025925160000002
2022-06-11,NM,0.0,0.0,0.0,0.014870000000000001,848.0,12.609760000000001
2022-06-18,NM,0.0,0.0,0.0,0.013420000000000001,813.333,10.91492886
2022-06-25,NM,0.0,0.0,0.0,0.01187,762.333,9.04889271
2022-07-02,NM,0.0,0.0,0.0,0.01052,762.333,8.019743159999999
2022-07-09,NM,0.0,0.0,0.0,0.010660000000000001,783.333,8.350329780000001
2022-07-16,NM,0.0,0.0,0.0,0.01131,796.667,9.01030377
2022-07-23,NM,0.0,0.0,0.0,0.01159,776.667,9.00157053
2022-07-30,NM,0.0,0.0,0.0,0.0131,732.667,9.597937700000001
2022-08-06,NM,0.0,0.0,0.0,0.01256,765.667,9.616777520000001
2022-08-13,NM,0.0,0.0,0.0,0.01253,932.0,11.677959999999999
2022-08-20,NM,0.0,0.0,0.0,0.010169999999999998,1071.667,10.898853389999998
2022-08-27,NM,0.0,0.0,0.0,0.00937,1205.0,11.290849999999999
2022-09-03,NM,0.0,0.0,0.0,0.01349,1092.667,14.740077829999999
2022-09-10,NM,0.0,0.0,0.0,0.01856,967.0,17.94752
2022-09-17,NM,0.0,0.0,0.0,0.02199,851.667,18.72815733
2022-09-24,NM,0.0,0.0,0.0,0.030590000000000003,887.667,27.153733530000004
2022-10-01,NM,0.0,0.0,0.0,0.0499,898.333,44.8268167
2022-10-08,NM,0.0,0.0,0.0,0.07438,930.0,69.1734
2022-10-15,NM,0.0,0.0,0.0,0.10543,888.333,93.65694819
2022-10-22,NM,0.0,0.0,0.0,0.14708,1154.0,169.73031999999998
2022-10-29,NM,0.0,0.0,0.0,0.0,813.333,0.0
2022-11-05,NM,0.0,0.0,0.0,0.0,806.5,0.0
2020-11-14,NY,0.0,0.0,0.0,0.0,1768.667,0.0
2020-11-21,NY,0.0,0.0,0.0,0.0,2188.333,0.0
2020-11-28,NY,0.0,0.0,0.0,0.00012,2489.333,0.29871996
2020-12-05,NY,0.0,0.0,0.0,0.00012,2598.667,0.31184004
2020-12-12,NY,0.0,0.0,0.0,0.00057,2557.0,1.45749
2020-12-19,NY,0.0,0.0,0.0,0.00061,2312.667,1.41072687
2020-12-26,NY,0.0,0.0,0.0,0.0007599999999999999,2189.333,1.66389308
2021-01-02,NY,0.0,0.0,0.0,0.00096,2311.667,2.21920032
2021-01-09,NY,0.0,0.0,0.0,0.0008,2356.0,1.8848
2021-01-16,NY,0.0,0.0,0.0,0.00105,2458.667,2.5816003499999995
2021-01-23,NY,0.0,0.0,0.0,0.00052,2467.0,1.28284
2021-01-30,NY,0.0,0.0,0.0,0.00094,2508.667,2.35814698
2021-02-06,NY,0.0,0.0,0.0,0.00068,2485.0,1.6898000000000002
2021-02-13,NY,0.0,0.0,0.0,0.00095,2452.0,2.3294
2021-02-20,NY,0.0,0.0,0.0,0.00148,2475.667,3.66398716
2021-02-27,NY,0.0,0.0,0.0,0.0016,2501.333,4.0021328
2021-03-06,NY,0.0,0.0,0.0,0.00212,2399.667,5.08729404
2021-03-13,NY,0.0,0.0,0.0,0.0034200000000000003,2367.333,8.096278860000002
2021-03-20,NY,0.0,0.0,0.0,0.00482,2323.667,11.200074939999999
2021-03-27,NY,0.0,0.0,0.0,0.00736,2463.333,18.13013088
2021-04-03,NY,0.0,0.0,0.0,0.00898,2532.0,22.73736
2021-04-10,NY,0.0,0.0,0.0,0.01039,2598.0,26.99322
2021-04-17,NY,0.0,0.0,0.0,0.01072,2582.0,27.67904
2021-04-24,NY,0.0,0.0,0.0,0.01019,2619.0,26.68761
2021-05-01,NY,0.0,0.0,0.0,0.009519999999999999,2583.0,24.590159999999997
2021-05-08,NY,0.0,0.0,0.0,0.0068200000000000005,2547.333,17.372811060000004
2021-05-15,NY,0.0,0.0,0.0,0.00545,2385.333,13.000064850000001
2021-05-22,NY,0.0,0.0,0.0,0.00434,2409.667,10.45795478
2021-05-29,NY,0.0,0.0,0.0,0.00617,2318.333,14.304114610000001
2021-06-05,NY,0.0,0.0,0.0,0.00683,2261.0,15.442630000000001
2021-06-12,NY,0.0,0.0,0.0,0.00861,2089.333,17.98915713
2021-06-19,NY,0.0,0.0,0.0,0.007850000000000001,2085.333,16.369864050000004
2021-06-26,NY,0.0,0.0,0.0,0.00707,2074.0,14.66318
2021-07-03,NY,0.0,0.0,0.0,0.00764,2058.333,15.725664120000001
2021-07-10,NY,0.0,0.0,0.0,0.011659999999999998,2023.0,23.588179999999998
2021-07-17,NY,0.0,0.0,0.0,0.01607,2118.667,34.04697869
2021-07-24,NY,0.0,0.0,0.0,0.01956,2211.333,43.25367348
2021-07-31,NY,0.0,0.0,0.0,0.025249999999999998,2361.333,59.62365825
2021-08-07,NY,0.0,0.0,0.0,0.03193,2524.0,80.59132
2021-08-14,NY,0.0,0.0,0.0,0.03818,2691.0,102.74238
2021-08-21,NY,0.0,0.0,0.0,0.041929999999999995,2918.333,122.36570268999999
2021-08-28,NY,0.0,0.0,0.0,0.04472,2965.333,132.60969176
2021-09-04,NY,0.0,0.0,0.0,0.04934,2992.333,147.64171022000002
2021-09-11,NY,0.0,0.0,0.0,0.057,2939.333,167.54198100000002
2021-09-18,NY,0.0,0.0,0.0,0.06729,3010.333,202.56530757000002
2021-09-25,NY,0.0,0.0,0.0,0.07878,3108.667,244.90078626
2021-10-02,NY,0.0,0.0,0.0,0.08009000000000001,3104.667,248.65278003000003
2021-10-09,NY,0.0,0.0,0.0,0.07536,2961.667,223.19122511999998
2021-10-16,NY,0.0,0.0,0.0,0.06596,2780.0,183.36880000000002
2021-10-23,NY,0.0,0.0,0.0,0.06239,2734.0,170.57426
2021-10-30,NY,0.0,0.0,0.0,0.05888,2818.667,165.96311296
2021-11-06,NY,0.0,0.0,0.0,0.05348,3093.667,165.44931116
2021-11-13,NY,0.0,0.0,0.0,0.05173,3123.0,161.55279
2021-11-20,NY,0.0,0.0,0.0,0.049640000000000004,3006.667,149.25094988
2021-11-27,NY,0.0,0.0,0.0,0.04897,2942.333,144.08604701000002
2021-12-04,NY,0.0,0.0,0.0,0.04211,3022.667,127.28450737
2021-12-11,NY,0.0,0.0,0.0,0.03965,3361.667,133.29009655
2021-12-18,NY,0.0,0.0,0.0,0.03528,3610.333,127.37254824
2021-12-25,NY,0.0,0.0,0.0,0.03064,4034.0,123.60176
2022-01-01,NY,0.0,0.0,0.0,0.023700000000000002,4294.333,101.7756921
2022-01-08,NY,0.0,0.0,0.0,0.01854,4043.333,74.96339382000001
2022-01-15,NY,0.0,0.0,0.0,0.01464,3533.667,51.73288488
2022-01-22,NY,0.0,0.0,0.0,0.012450000000000001,2906.333,36.183845850000004
2022-01-29,NY,0.0,0.0,0.0,0.01195,2683.0,32.06185
2022-02-05,NY,0.0,0.0,0.0,0.011049999999999999,2604.667,28.781570349999996
2022-02-12,NY,0.0,0.0,0.0,0.01065,2666.333,28.39644645
2022-02-19,NY,0.0,0.0,0.0,0.00877,2691.667,23.60591959
2022-02-26,NY,0.0,0.0,0.0,0.0079,2751.667,21.738169300000003
2022-03-05,NY,0.0,0.0,0.0,0.00649,2823.667,18.32559883
2022-03-12,NY,0.0,0.0,0.0,0.00619,2907.667,17.99845873
2022-03-19,NY,0.0,0.0,0.0,0.0063,2959.667,18.6459021
2022-03-26,NY,0.0,0.0,0.0,0.00599,3059.667,18.327405329999998
2022-04-02,NY,0.0,0.0,0.0,0.00615,3256.333,20.02644795
2022-04-09,NY,0.0,0.0,0.0,0.005560000000000001,3357.333,18.66677148
2022-04-16,NY,0.0,0.0,0.0,0.0057399999999999994,3474.333,19.94267142
2022-04-23,NY,0.0,0.0,0.0,0.00604,3466.333,20.936651320000003
2022-04-30,NY,0.0,0.0,0.0,0.00624,3464.333,21.61743792
2022-05-07,NY,0.0,0.0,0.0,0.00598,3454.0,20.65492
2022-05-14,NY,0.0,0.0,0.0,0.005869999999999999,3458.333,20.30041471
